"","Date","Site.N","Site","Location","Bag","Genus","Species","Species_TB","Plot","Photo.1","Photo.2","Tag","ID","Dewer","full_VOLmm3","full_SAmm2","live_SAmm2","Mass_g","SD_gcm3","SAV","Protein_mgml","chl_a","chl_c","zoox","AFDW_5ml","col","colony_area","branch_density","branch_width","branch_height","polyp_size","polyp_density","base_ratio","height","chl_t","protein","biomass"
"48","10/02/2019","Site 2","Pats Dropoff","Outer",15,"Acropora","Acropora cf. tenuis","Acropora cf. tenuis",1,"IMG_1485","IMG_1486",1,"s2_ten_1","green",2035.3,2538.1,2500,2.5,1.22832014936373,1.24703974844003,7.86025298696784,3.21337692,0.21866193,0.6715,0.047,"#ECDFC1",463.75,0.533333333333333,0.625,1.10833333333333,0.15,28.4444444444444,1.42857142857143,7.575,3.43203885,4.7161517921807,5.64
"49","10/02/2019","Site 2","Pats Dropoff","Outer",17,"Acropora","Acropora cf. tenuis","Acropora cf. tenuis",1,"IMG_1491","IMG_1492",2,"s2_ten_2","green",1115.63,1220.9,1187.4,1.6,1.43416724182749,1.09435924096699,3.10345606635877,2.71356594239515,-0.796066258211218,0.639001179046657,0.034,"#8D7C75",4824.375,0.64,0.808333333333333,1.76666666666667,0.125,33.28,2.03703703703704,60.025,1.91749968418393,3.92048517731022,8.59019706922688
"50","10/02/2019","Site 2","Pats Dropoff","Outer",16,"Acropora","Acropora cf. tenuis","Acropora cf. tenuis",1,"IMG_1487","IMG_1488",3,"s2_ten_3","green",5019.2,5323.1,5275.5,6.7,1.33487408351929,1.06054749760918,13.4208878826679,4.3128957065681,1.490091000853,0.709885318927116,NA,"#928570",80.625,0.694573643410853,0.508333333333333,1.91666666666667,0.1,43.52,1.13888888888889,5.25,5.8029867074211,3.8160045159704,NA
"51","11/02/2019","Site 3","Mutmelachel","Lagoon",4,"Isopora","Isopora cf. brueggemanni","Isopora cf. brueggemanni",2,"IMG_1505","IMG_1506",1,"s3_brug_1","blue",2926,1907.9,1843.6,4.3,1.46958304853042,0.652050580997949,2.80241599881786,1.95237285745281,0.513556031677154,0.410202863961814,0.041,"#969076",823.75,0.2112,1.225,3.725,0.15,17.92,1.5,13.325,2.46592888912996,2.28011716111238,6.67172922542851
"52","11/02/2019","Site 3","Mutmelachel","Lagoon",5,"Isopora","Isopora cf. brueggemanni","Isopora cf. brueggemanni",1,"IMG_1513","IMG_1514",2,"s3_brug_2","blue",2073,1562.7,1485.9,3.3,1.59189580318379,0.75383502170767,2.34521425684317,1.97887633757319,0.519096608116292,0.628407026044821,0.034,"#794825",176.25,0.357446808510638,0.95,4.41666666666667,0.1,40.96,1.56666666666667,15.15,2.49797294568948,2.36746846037065,6.86452654956592
"53","11/02/2019","Site 3","Mutmelachel","Lagoon",6,"Isopora","Isopora cf. brueggemanni","Isopora cf. brueggemanni",1,"IMG_1515","IMG_1516",3,"s3_brug_3","blue",3359.8,2092.8,2014.4,4.9,1.45842014405619,0.622894219894041,2.52965846569085,1.59444303514694,0.493272289515488,0.279860007942812,0.021,"#847C6E",1187.5,0.2,1.35,2.69166666666667,0.1,25.6,1.33333333333333,11.75,2.08771532466243,1.88368134359426,3.12748212867355
"54","11/02/2019","Site 3","Mutmelachel","Lagoon",7,"Isopora","Isopora cf. brueggemanni","Isopora cf. brueggemanni",1,"IMG_1523","IMG_1524",4,"s3_brug_4","blue",6461.7,3604.7,3485.7,9.3,1.43924973304239,0.557856291687946,4.58017095410972,2.78172187795851,0.853594629486189,0.551897753679318,0.049,"#DCD7C8",175,0.194285714285714,1.4,4.33333333333333,0.15,46.08,1.30952380952381,11.45,3.6353165074447,1.97098328346231,4.21723039848524
"55","11/02/2019","Site 3","Mutmelachel","Lagoon",18,"Acropora","Acropora cf. subglabra","Acropora cf. subglabra",2,"IMG_1548",NA,1,"s3_card_1","blue",1391.2,2118.1,2094.2,2.6,1.86889016676251,1.52249856239218,3.79193411499919,2.15691598223665,0.632435440741095,0.53719797536052,0.037,"#928276",1880,0.115555555555556,0.641666666666667,3,0.075,6.4,1.38461538461538,24.75,2.78935142297774,2.71602577237073,5.30035335689046
"56","11/02/2019","Site 3","Mutmelachel","Lagoon",17,"Acropora","Acropora cf. subglabra","Acropora cf. subglabra",2,"IMG_1546","IMG_1547",2,"s3_card_2","blue",1897.1,3444.3,3422.9,3.6,1.89763322966633,1.81556059248326,2.13879190769319,1.75085461158666,0.500721464255456,0.256726752169213,0.033,"#7E738A",54.625,0.329519450800915,0.583333333333333,6.5,0.075,7.68,2.47058823529412,7.15,2.25157607584212,0.93727186348996,2.89228432031318
"57","11/02/2019","Site 3","Mutmelachel","Lagoon",21,"Acropora","Acropora cf. subglabra","Acropora cf. subglabra",3,"IMG_1565","IMG_1566",3,"s3_card_3","blue",4190.1,6425.3,6365.6,6.6,1.57514140473974,1.53344788907186,14.4859580168107,1.75528295840141,0.444845387708937,0.435151438984542,0.054,"#908E6B",6225.625,0.222222222222222,0.641666666666667,3.41666666666667,0.1,6.4,1.18181818181818,57.25,2.20012834611034,3.41349394011814,2.5449289933392
"58","11/02/2019","Site 3","Mutmelachel","Lagoon",1,"Acropora","Acropora cf. hyacinthus","Acropora cf. hyacinthus",2,"IMG_1502","IMG_1503",1,"s3_hya_1","blue",952.4,1130.3,1093.1,1.4,1.46997060058799,1.18679126417472,2.59722686179379,2.17086144908975,0.736564907144818,1.10008233464459,0.027,"#BC9378",435.625,1.88,0.408333333333333,2.34166666666667,0.075,71.68,2.44918032786885,8.6,2.90742635623456,3.56402917637058,7.41011801299058
"59","11/02/2019","Site 3","Mutmelachel","Lagoon",2,"Acropora","Acropora cf. hyacinthus","Acropora cf. hyacinthus",2,"IMG_1542","IMG_1543",2,"s3_hya_2","blue",526.3,653.1,631.6,0.7,1.33003990119704,1.24092722781683,1.68206708351952,3.17110544648512,0.93214621595947,0.716434452184927,0.036,"#997A6A",821.25,1.36,0.525,1.61666666666667,0.1,53.76,4.22222222222222,11.2,4.10325166244459,3.99477616415339,17.0994300189994
"60","11/02/2019","Site 3","Mutmelachel","Lagoon",3,"Acropora","Acropora cf. hyacinthus","Acropora cf. hyacinthus",3,"IMG_1559","IMG_1560",3,"s3_hya_3","blue",827.5,1264,1249.3,1.3,1.57099697885196,1.52749244712991,2.23770383720853,2.28903602017129,0.740583366685345,0.673234153983373,0.024,"#674A2F",206.875,2.24,0.408333333333333,0.925,0.075,117.76,1.5,3.925,3.02961938685663,2.68674918419338,5.76322740734811
"61","11/02/2019","Site 3","Mutmelachel","Lagoon",9,"Porites","Porites cf. cylindrica","Porites cf. cylindrica",1,"IMG_1511","IMG_1512",1,"s3_pcyl_1","blue",4170.275,1498.2,1630.83,5.4,1.294878635102,0.359256883538855,5.12001159192925,6.50393517411379,2.61011120104487,1.29152026882017,0.046,"#BD9C8F",1703.75,0.1408,1.29166666666667,5.08333333333333,0.125,39.1111111111111,1.36,21.25,9.11404637515867,4.70926913773592,8.46194882360516
"62","11/02/2019","Site 3","Mutmelachel","Lagoon",8,"Porites","Porites cf. cylindrica","Porites cf. cylindrica",2,"IMG_1507","IMG_1508",2,"s3_pcyl_2","blue",2863.9,1590.4,1481.2,3.3,1.15227486993261,0.555326652466916,4.740207724555,8.6109160815555,2.79966351606806,1.57642452065892,0.025,"#92826E",801.875,0.108495713172253,1.56666666666667,4.70833333333333,0.175,53.76,1.28,14,11.4105795976236,4.80037239186639,5.06346205779098
"63","11/02/2019","Site 3","Mutmelachel","Lagoon",10,"Porites","Porites cf. cylindrica","Porites attenuata",1,"IMG_1521","IMG_1522",3,"s3_pcyl_3","blue",3639.9,1674.1,1558.25,4.8,1.31871754718536,0.459930217863128,4.77599218444576,6.38514195411519,2.26464835552704,1.48323439756137,0.036,"#B49F87",396.875,0.113385826771654,1.33333333333333,5.19166666666667,0.15,40.96,1.65366972477064,12.025,8.64979030964223,4.59745758169013,6.93085191721482
"64","11/02/2019","Site 3","Mutmelachel","Lagoon",11,"Porites","Porites cf. cylindrica","Porites attenuata",2,"IMG_1536","IMG_1537",4,"s3_pcyl_4","blue",2969.8,1698.9,1616.8,3.5,1.17853054077716,0.572058724493232,5.77921741199909,13.1895419346858,5.04436779440871,1.95447798119743,0.027,"#B89D7E",899.375,0.192,0.766666666666667,7.75,0.15,40.96,1.57017543859649,21,18.2339097290945,5.36171828179035,5.00989609104404
"65","11/02/2019","Site 3","Mutmelachel","Lagoon",3,"Pocillopora","Pocillopora cf. damicornis","Pocillopora cf. damicornis",3,"IMG_1562","IMG_1563",1,"s3_pdam_1","blue",2320.9,2976.5,2948.4,5.5,2.36977034770994,1.28247662544702,5.5631379610426,2.78623478835979,0.81183195970696,0.612620404287071,0.031,"#B49878",179.375,0.250871080139373,1.53333333333333,2.5,0.075,135.68,1.38429752066116,10.225,3.59806674806675,2.83024926792969,3.15425315425315
"66","11/02/2019","Site 3","Mutmelachel","Lagoon",25,"Pocillopora","Pocillopora cf. damicornis","Pocillopora cf. damicornis",1,"IMG_1526","IMG_1527",2,"s3_pdam_2","blue",1584.5,2296.8,2283.2,3.9,2.46134427264121,1.44954244241086,5.36199770955779,1.64605428784163,0.393638248948844,0.492182025227751,0.033,"#CFBB98",75.625,0.23801652892562,0.6,3,0.05,94.72,1.38461538461538,5,2.03969253679047,3.52268595144389,4.33601962158374
"67","11/02/2019","Site 3","Mutmelachel","Lagoon",16,"Pocillopora","Pocillopora cf. damicornis","Pocillopora cf. damicornis",2,"IMG_1544","IMG_1545",3,"s3_pdam_3","blue",2849.2,3028.1,2951.7,7,2.45682998736487,1.0627895549628,4.95203028264985,1.27229261103771,0.4209318020124,0.377748416166955,0.026,"#B19C7D",122.5,0.228571428571429,1.19166666666667,2.58333333333333,0.05,56.32,1.96363636363636,6.25,1.69322441305011,2.51653129517728,2.64254497408273
"68","11/02/2019","Site 3","Mutmelachel","Lagoon",21,"Porites","Porites cf. rus","Porites cf. rus",2,"IMG_1549","IMG_1550",1,"s3_prus_1","blue",2562.3,1503.1,1471.3,3,1.17082308863131,0.586621394840573,2.74769705300803,2.81444542241556,0.412317814177939,0.497009447427445,0.041,"#B19E6B",529.375,0.122786304604486,1.29166666666667,1.38333333333333,0.025,51.2,0.150442477876106,14,3.22676323659349,2.80129516720726,8.35995378236933
"69","11/02/2019","Site 3","Mutmelachel","Lagoon",19,"Porites","Porites cf. rus","Porites cf. rus",2,"IMG_1538","IMG_1539",3,"s3_prus_3","blue",7344.8,3222.9,3096,9.8,1.33427731183967,0.438800239625313,3.19734274787186,1.34229341085271,0.26515523255814,0.318556201550388,0.025,"#CAB98C",984.375,0.0436825396825397,3.275,5.70833333333333,0.025,115.2,1.07216494845361,16.25,1.60744864341085,1.54910016854257,2.42248062015504
"70","11/02/2019","Site 3","Mutmelachel","Lagoon",23,"Acropora","Acropora cf. muricata","Acropora cf. muricata",1,"IMG_1532","IMG_1533",1,"s3_stag_1","blue",1520.55,1441.8,1408.9,2.4,1.57837624543751,0.948209529446582,3.64256529671359,1.6498776705231,0.554908865072041,0.268826744268578,0.03,"#E6BE8F",281.4375,0.32,0.808333333333333,5.325,0.1,76.8,1.33333333333333,16.775,2.20478653559514,3.87809492871771,6.38796224004543
"71","11/02/2019","Site 3","Mutmelachel","Lagoon",24,"Acropora","Acropora cf. muricata","Acropora cf. muricata",2,"IMG_1534","IMG_1535",2,"s3_stag_2","blue",1212.1,1500.6,1474.2,1.5,1.23752165662899,1.23801666529164,3.38629434280653,2.93780993080993,1.0577847985348,0.52316510649844,0.027,"#D6CEB8",273.75,0.149771689497717,0.783333333333333,5,0.1,56.32,1.53932584269663,17.75,3.99559472934472,3.44555793936358,5.49450549450549
"72","11/02/2019","Site 3","Mutmelachel","Lagoon",22,"Acropora","Acropora cf. muricata","Acropora cf. muricata",1,"IMG_1528","IMG_1529",3,"s3_stag_3","blue",1578.9,2072.2,2030.8,2.4,1.52004560136804,1.31243270631452,6.90368288425475,2.15626218731534,0.67853875320071,0.404397281859366,0.041,"#C2B79E",607.5,0.1728,0.858333333333333,8.675,0.1,30.72,1.75342465753425,28.3,2.83480094051605,5.09923396020392,6.05672641323616
"73","11/02/2019","Site 3","Mutmelachel","Lagoon",15,"Acropora","Acropora cf. tenuis","Acropora cf. tenuis",1,"IMG_1530","IMG_1531",1,"s3_ten_1","blue",965.7,1103.7,1079.9,1.6,1.65682924303614,1.14290152221187,3.6589492347891,4.3574283266969,1.27855255116215,1.01051023242893,0.021,"#99876B",518.125,1,0.575,2.48333333333333,0.1,43.52,1.51898734177215,13,5.63598087785905,5.08234452466307,5.83387350680619
"74","11/02/2019","Site 3","Mutmelachel","Lagoon",12,"Acropora","Acropora cf. tenuis","Acropora cf. tenuis",2,"IMG_1509","IMG_1510",2,"s3_ten_2","blue",955.4,1128.5,1089,1.5,1.5700230270044,1.18118065731631,4.23445730160878,5.27717630853994,2.1663326446281,1.06978879706152,0.035,"#93886D",766.875,0.533333333333333,0.833333333333333,2.30833333333333,0.1,28.4444444444444,1.60426179604262,9.9,7.44350895316804,5.83258581488813,9.64187327823691
"75","11/02/2019","Site 3","Mutmelachel","Lagoon",13,"Acropora","Acropora cf. tenuis","Acropora cf. tenuis",1,"IMG_1517","IMG_1518",3,"s3_ten_3","blue",1025.2,1210.1,1182.5,1.3,1.26804525946157,1.18035505267265,3.0359755141347,3.73460739957716,1.09937378435518,0.937783147085473,0.021,"#DCC09A",75.1875,0.758104738154613,0.658333333333333,1.75,0.125,38.4,1.8125,5,4.83398118393234,3.85113173040342,5.3276955602537
"76","11/02/2019","Site 3","Mutmelachel","Lagoon",14,"Acropora","Acropora cf. tenuis","Acropora cf. tenuis",1,"IMG_1519","IMG_1520",4,"s3_ten_4","blue",837.7,904.4,851.4,1.2,1.43249373283992,1.07962277665035,1.80935199061928,2.04100035236082,0.52466913319239,0.393469579516091,0.029,"#C5B790",83,0.72289156626506,0.741666666666667,2.7,0.175,25.6,1.27762039660057,10.175,2.56566948555321,3.18772373259211,10.2184637068358
"77","12/02/2019","Site 4a","Venture Lake outside","Inner",12,"Anacropora","Anacropora spinosa","Anacropora spinosa",2,"IMG_1681","IMG_1682",1,"s4a_anac_1","yellow",354.5,579.7,570.6,0.4,1.12834978843441,1.63526093088858,1.71968101899566,5.3418835436383,2.04954652996845,1.04276200490712,0.032,"#986D35",483.75,0.622222222222222,0.291666666666667,3,0.025,43.52,1.66071428571429,10.525,7.39143007360675,4.52071771555116,16.8243953732913
"78","12/02/2019","Site 4a","Venture Lake outside","Inner",11,"Anacropora","Anacropora spinosa","Anacropora spinosa",2,"IMG_1679","IMG_1680",2,"s4a_anac_2","yellow",327.9,526.2,517.7,0.3,0.914913083257091,1.60475754803294,1.72674501533536,8.0221340061812,2.38234711222716,1.21209194514197,0.032,"#4D3E24",1296.25,0.47,0.266666666666667,4.25,0.025,33.28,2.43243243243243,13.4,10.4044811184084,5.0031244408017,18.5435580451999
"79","12/02/2019","Site 4a","Venture Lake outside","Inner",4,"Isopora","Isopora cf. brueggemanni","Isopora cf. brueggemanni",3,"IMG_1687","IMG_1688",1,"s4a_brug_1","yellow",2233.73,1655.3,1579.4,3.1,1.38781320929566,0.741047485595842,2.63894070529838,3.74360382107129,0.82388976826643,0.804894263644422,0.05,"#7A492D",356.25,0.177777777777778,1.175,4.75,0.125,30.72,1.75,17.75,4.56749358933772,2.50627520447484,9.49727744713182
"80","12/02/2019","Site 4a","Venture Lake outside","Inner",5,"Isopora","Isopora cf. brueggemanni","Isopora cf. brueggemanni",3,"IMG_1689","IMG_1690",2,"s4a_brug_2","yellow",2566.4,1894.2,1844.9,3.3,1.28584788029925,0.738076683291771,3.37670795795796,3.86744847959239,0.903574340072633,0.941107919128408,0.039,"#77482B",234.375,0.1792,1.18333333333333,3.75,0.15,14.2222222222222,1.62666666666667,9.85,4.77102281966502,2.74543982705672,6.34180714401865
"81","12/02/2019","Site 4a","Venture Lake outside","Inner",3,"Isopora","Isopora cf. brueggemanni","Isopora cf. brueggemanni",3,"IMG_1685","IMG_1686",3,"s4a_brug_3","yellow",4253.9,2692.6,2604.2,6,1.41047039187569,0.632972096194081,3.22929400123578,3.59592084901313,1.2810941171953,0.971027570847093,0.034,"#9B6639",1136.875,0.2304,1.08333333333333,3.33333333333333,0.15,19.5555555555556,1.64179104477612,12.8,4.87701496620843,1.86004953607775,3.91674986560172
"82","12/02/2019","Site 4a","Venture Lake outside","Inner",14,"Acropora","Acropora cf. subglabra","Acropora cf. subglabra",1,"IMG_1653","IMG_1654",1,"s4a_card_1","yellow",1479.6,1709.5,1671.2,2.7,1.82481751824818,1.15537983238713,5.14793830256941,4.255395030517,1.77864600287219,0.762924844423169,0.037,"#6E422B",350.625,0.57,0.475,1.5,0.1,28.16,2.55172413793103,16.25,6.03404103338919,4.62057650422099,6.64193393968406
"83","12/02/2019","Site 4a","Venture Lake outside","Inner",13,"Acropora","Acropora cf. subglabra","Acropora cf. subglabra",1,"IMG_1651","IMG_1652",2,"s4a_card_2","yellow",1577.4,2338.2,2305.3,2.2,1.39470013947001,1.48231266641308,7.69431601175668,3.23403617750401,1.15833314536069,0.850214722595757,0.035,"#9C6841",969.375,0.3,0.533333333333333,1.83333333333333,0.025,7.68,2.95833333333333,20.1,4.3923693228647,5.00649547461719,4.55472172819156
"84","12/02/2019","Site 4a","Venture Lake outside","Inner",15,"Acropora","Acropora cf. subglabra","Acropora cf. subglabra",1,"IMG_1655","IMG_1656",3,"s4a_card_3","yellow",2584.6,3029.7,2975.7,4.6,1.77977249864583,1.17221233459723,7.43540178253952,3.63873994354269,1.3102503780623,0.703195886682125,0.06,"#996A3C",240.625,1.03111111111111,0.433333333333333,2,0.025,43.52,2.44444444444444,12.75,4.948990321605,3.74806017871737,6.04899687468495
"85","12/02/2019","Site 4a","Venture Lake outside","Inner",16,"Goniastrea","Goniastrea spp.","Goniastrea cf. favulus",1,"IMG_1700",NA,1,"s4a_goni_1","yellow",11543.1,3862.9,2441.9,18.6,1.61135223640097,0.334650137311467,1.84073643956456,9.47715608747287,2.45678438920513,1.54695114460052,0.059,"#7B4326",119.375,0.00837696335078534,5.75,13.25,0.475,2.4,0.52,13.25,11.933940476678,1.13071979169779,7.24845407264835
"86","12/02/2019","Site 4a","Venture Lake outside","Inner",17,"Goniastrea","Goniastrea spp.","Goniastrea cf. favulus",1,"IMG_1701","IMG_1702",2,"s4a_goni_2","red",34625.4,8015.7,5206,60.6,1.75016028695697,0.231497686669324,5.15930239972984,3.11303218882059,1.21908371110257,0.502497118709182,0.046,"#9D886E",116.875,0.0598930481283422,3.5,6,0.3,8.32,1.41463414634146,18.75,4.33211589992317,1.48654506331056,2.65078755282366
"87","12/02/2019","Site 4a","Venture Lake outside","Inner",5,"Porites","Porites cf. cylindrica","Porites cf. cylindrica",1,"IMG_1661","IMG_1662",1,"s4a_pcyl_1","yellow",5379.65,2127.1,1980.45,6.9,1.28261132229792,0.395397470095638,2.44159041854354,7.54394940543816,2.89393592365371,1.34944078366028,0.033,"#463E27",1145.625,0.2048,1.525,6.25,0.1,78.2222222222222,1.53846153846154,17.5,10.4378853290919,1.84926942251272,4.99886389456942
"88","12/02/2019","Site 4a","Venture Lake outside","Inner",3,"Porites","Porites cf. cylindrica","Porites cf. cylindrica",1,"IMG_1664","IMG_1665",2,"s4a_pcyl_2","yellow",2514.7,1456.4,1400.7,2.8,1.11345289696584,0.579154571121804,1.65622965990746,12.2753198757764,4.74543456843007,2.24441350753195,0.041,"#81633E",553.125,0.32,0.883333333333333,8.41666666666667,0.075,87.04,2.26315789473684,23.55,17.0207544442065,1.77364495599428,8.78132362390233
"89","12/02/2019","Site 4a","Venture Lake outside","Inner",6,"Porites","Porites cf. cylindrica","Porites cf. cylindrica",1,"IMG_1663",NA,3,"s4a_pcyl_3","yellow",2144.9,1204.8,1119.7,2.7,1.25879994405334,0.561704508368689,2.62498625916397,6.99774448512993,2.6495061177101,0.837277842279182,0.031,"#BD9963",1168.75,0.2304,0.775,5.16666666666667,0.075,76.8,1.70212765957447,11.25,9.64725060284004,3.5165485297365,8.30579619540949
"90","12/02/2019","Site 4a","Venture Lake outside","Inner",9,"Pocillopora","Pocillopora cf. damicornis","Pocillopora cf. damicornis",2,"IMG_1668","IMG_1670",1,"s4a_pdam_1","yellow",1583.3,2140.9,2089.3,4,2.52636897618897,1.35217583528074,6.49283716215029,NA,NA,1.26896568228593,0.057,"#40311F",183.75,0.64,0.416666666666667,2.08333333333333,0.075,69.12,1.875,11.725,NA,4.66149224296436,8.18455942181592
"91","12/02/2019","Site 4a","Venture Lake outside","Inner",10,"Pocillopora","Pocillopora cf. damicornis","Pocillopora cf. damicornis",2,"IMG_1673","IMG_1674",2,"s4a_pdam_2","yellow",2345.6,2606.3,2573.6,6.2,2.64324693042292,1.11114427012278,5.92701337315262,4.11123250505129,1.22616991762512,0.752593643145788,0.038,"#442E16",228.75,0.54207650273224,0.458333333333333,1.75,0.05,87.1111111111111,2.11494252873563,8.325,5.33740242267641,3.45450732815081,4.42959278831209
"92","12/02/2019","Site 4a","Venture Lake outside","Inner",7,"Pocillopora","Pocillopora cf. damicornis","Pocillopora cf. damicornis",1,"IMG_1657","IMG_1658",3,"s4a_pdam_3","yellow",2593.3,3147.3,3095.2,6.9,2.66070257972468,1.21362742451702,5.40709342154655,5.3801107763634,1.57703831739468,1.20307249935384,0.053,"#846D49",548.125,0.224,0.45,1.775,0.05,69.12,1.64345403899721,16.25,6.95714909375808,2.62039290912375,5.13698630136986
"93","12/02/2019","Site 4a","Venture Lake outside","Inner",8,"Pocillopora","Pocillopora cf. damicornis","Pocillopora cf. damicornis",1,"IMG_1659","IMG_1660",4,"s4a_pdam_4","yellow",1656.3,1842.2,1799.9,4,2.41502143331522,1.11223812111332,4.76124707230961,4.66241789821657,1.26827095949775,1.09728318239902,0.032,"#916A3A",121.875,0.385641025641026,0.641666666666667,1.49166666666667,0.075,66.56,4.11764705882353,7.5,5.93068885771432,3.96792633394323,5.33362964609145
"94","12/02/2019","Site 4a","Venture Lake outside","Inner",7,"Porites","Porites cf. rus","Porites cf. rus",2,"IMG_1677","IMG_1678",3,"s4a_prus_3","yellow",3172.1,1841.7,1801.8,3.3,1.04032029255068,0.580593297815327,3.0785360640934,10.3116462703963,3.0012087912088,1.38195138195138,0.052,"#76643E",2770.625,0.151111111111111,0.966666666666667,4.58333333333333,0.025,48.64,1.125,25.25,13.3128550616051,2.56288383624159,8.65800865800866
"95","12/02/2019","Site 4b","Venture Lake","Inner",24,"Acropora","Acropora cf. subglabra","Acropora cf. subglabra",1,"IMG_1720","IMG_1721",1,"s4b_card_1","yellow",3671.5,4448.8,4416.5,6.3,1.71591992373689,1.21171183440011,11.1807946244309,2.18581708366353,0.67739677346315,0.753990716630816,0.03,"#9A6643",486.875,0.213333333333333,0.616666666666667,2.33333333333333,0.075,28.4444444444444,1.61290322580645,16.175,2.86321385712668,3.79739430242191,2.03781274765085
"96","12/02/2019","Site 4b","Venture Lake","Inner",25,"Acropora","Acropora cf. subglabra","Acropora cf. subglabra",1,"IMG_1722","IMG_1723",2,"s4b_card_2","yellow",715.9,902.5,881,1.3,1.81589607487079,1.26065092890068,2.92908916673616,3.18957011918276,1.32376004540295,0.68955732122588,0.036,"#744731",210.625,0.346587537091988,0.625,2.29166666666667,0.075,10.6666666666667,2,12.3,4.51333016458571,4.98709846776872,12.2587968217934
"97","12/02/2019","Site 4b","Venture Lake","Inner",36,"Goniastrea","Goniastrea spp.","Goniastrea cf. stelligera",2,"IMG_1752","IMG_1753",1,"s4b_goni_1","yellow",37096.3,7899.2,5932,62.7,1.69019551815141,0.212937678420759,3.64581691066066,4.93346466200268,1.63449224544842,0.682948415374241,0.026,"#673C26",233.75,0.0342245989304813,4.58333333333333,3.83333333333333,0.375,3.2,0.888888888888889,7.75,6.5679569074511,0.921902455494098,1.31490222521915
"98","12/02/2019","Site 4b","Venture Lake","Inner",37,"Goniastrea","Goniastrea spp.","Goniastrea cf. favulus",1,"IMG_1754","IMG_1755",2,"s4b_goni_2","yellow",23918.6,6054.8,4357.2,37.8,1.58036005451824,0.253141906298864,5.84414437077048,1.76315439961443,1.42786047232167,0.81875975397044,0.078,"#956D40",570,0.0263157894736842,5.16666666666667,6.16666666666667,0.4,4.48,1,21.25,3.19101487193611,2.01189216840074,5.370421371523
"99","12/02/2019","Site 4b","Venture Lake","Inner",38,"Lobophyllia","Lobophyllia cf. hemprichii","Lobophyllia cf. hemprichii",1,"IMG_1760",NA,1,"s4b_lobo_1","yellow",9115,4427.6,3294.2,17.4,1.90894130554032,0.485748765770708,12.2121845431867,10.3923378210187,3.2788084360391,1.60547325602574,0.064,"#877B69",125.625,0.00796019900497512,17,5,3,0.16,1,5,13.6711462570578,5.5607664424686,5.82842571792848
"100","12/02/2019","Site 4b","Venture Lake","Inner",36,"Lobophyllia","Lobophyllia cf. hemprichii","Lobophyllia cf. hemprichii",1,"IMG_1762","IMG_1763",2,"s4b_lobo_2","yellow",16628.7,5775.7,3511.8,26.2,1.57558919217979,0.347333225086748,11.5640000514196,4.84624542969418,1.62077383393132,0.910145794179623,0.053,"#323711",933.75,0.00107095046854083,37.25,11,3.25,0.12,0.785714285714286,11,6.46701926362549,4.93934736520571,4.52759268751068
"101","12/02/2019","Site 4b","Venture Lake","Inner",19,"Porites","Porites cf. cylindrica","Porites cf. cylindrica",2,"IMG_1744","IMG_1745",1,"s4b_pcyl_1","yellow",10744.55,3103.885,2946,12.4,1.15407346049858,0.288879943785454,0.742826811186186,9.4470952393075,3.741483299389,1.85208757637475,0.054,"#3D3823",461.875,0.0779431664411367,2.18333333333333,6.25,0.15,71.68,1.71428571428571,16.75,13.1885785386965,0.378221390624331,5.4989816700611
"102","12/02/2019","Site 4b","Venture Lake","Inner",20,"Porites","Porites cf. cylindrica","Porites cf. cylindrica",2,"IMG_1750","IMG_1751",2,"s4b_pcyl_2","yellow",1618,1024.95,952.54,1.8,1.11248454882571,0.633467243510507,0.388644894894895,9.72606659562853,3.9549639910135,1.47434753396183,0.037,"#3E2E19",399.375,0.15139146567718,1.15833333333333,5.41666666666667,0.1,76.8,2.28125,13.25,13.681030586642,0.612013503204424,11.653053939992
"103","12/02/2019","Site 4b","Venture Lake","Inner",18,"Porites","Porites cf. cylindrica","Porites cf. cylindrica",1,"IMG_1734","IMG_1735",3,"s4b_pcyl_3","yellow",3605,1705.005,1635.9,4.25,1.17891816920943,0.472955617198336,1.25628401839339,14.7684579589217,5.73323766733908,2.61935326120179,0.019,"#443D26",3141.875,0.4,0.858333333333333,5,0.1,66.56,1.03448275862069,24.5,20.5016956262608,1.15192006087786,3.48432055749129
"104","12/02/2019","Site 4b","Venture Lake","Inner",40,"Porites","Porites cf. cylindrica","Porites cf. cylindrica",1,"IMG_1758","IMG_1759",4,"s4b_pcyl_4","yellow",9956.2,3796.6,3510.4,10.3,1.03453124686125,0.381330226391595,2.93648931963448,5.87529331415223,2.44639659298086,0.94220031905196,0.032,"#856944",1055,0.0218009478672986,3.75,15,0.1,89.6,2.22222222222222,39.5,8.32168990713309,1.25476697226861,2.73473108477666
"105","12/02/2019","Site 4b","Venture Lake","Inner",21,"Porites","Porites cf. rus","Porites cf. rus",1,"IMG_1727","IMG_1728",1,"s4b_prus_1","yellow",2273.4,1407.4,1185.2,2.5,1.09967449634908,0.619072754464678,2.97520524572242,12.0922543030712,3.86942705872427,1.47654404319946,0.05,"#5D4A30",633.75,0.266666666666667,1.08333333333333,3.41666666666667,0.05,56.32,1.07692307692308,11.25,15.9616813617955,3.76544707102905,12.6560917988525
