"","well","ID","A630_mean","A630_blanks","A630_Abs","A663_mean","A663_blanks","A663_Abs","A750_mean","A750_blanks","A750_Abs","chl_a","chl_c"
"86","2.23","s3_card_1",0.0825833333333333,0.0606277777777778,0.0219555555555556,0.191,0.0585555555555556,0.132444444444444,0.0405333333333333,0.0565833333333333,-0.01605,1.67296794444444,0.490535666666667
"87","3.3","s3_card_2",0.0912166666666667,0.0547333333333333,0.0364833333333333,0.236533333333333,0.0528944444444444,0.183638888888889,0.0375666666666667,0.0509111111111111,-0.0133444444444445,2.21962972222222,0.634785
"88","2.16","s3_card_3",0.176666666666667,0.0606277777777778,0.116038888888889,0.453683333333333,0.0585555555555556,0.395127777777778,0.0847333333333333,0.0565833333333333,0.02815,4.13830711111111,1.04878066666667
"89","2.21","s3_card_4",0.11675,0.0606277777777778,0.0561222222222222,0.3175,0.0585555555555556,0.258944444444444,0.03925,0.0565833333333333,-0.0173333333333333,3.11084344444444,0.987022666666667
"90","2.4","s3_hya_1",0.0707333333333333,0.0606277777777778,0.0101055555555556,0.125283333333333,0.0585555555555556,0.0667277777777778,0.0452166666666667,0.0565833333333333,-0.0113666666666667,0.878877277777778,0.298199666666667
"91","2.22","s3_hya_2",0.0604333333333333,0.0606277777777778,-0.000194444444444448,0.107333333333333,0.0585555555555556,0.0487777777777778,0.0395166666666667,0.0565833333333333,-0.0170666666666667,0.741803777777778,0.218053166666667
"92","2.24","s3_hya_3",0.06965,0.0606277777777778,0.00902222222222222,0.1364,0.0585555555555556,0.0778444444444445,0.04035,0.0565833333333333,-0.0162333333333333,1.05914544444444,0.342670666666667
"93","2.5","s3_pcyl_1",0.1503,0.0606277777777778,0.0896722222222222,0.392766666666667,0.0585555555555556,0.334211111111111,0.0412166666666667,0.0565833333333333,-0.0153666666666667,3.92844911111111,1.57653616666667
"94","2.10","s3_pcyl_2",0.155733333333333,0.0606277777777778,0.0951055555555556,0.46035,0.0585555555555556,0.401794444444444,0.0387666666666667,0.0565833333333333,-0.0178166666666667,4.72388477777778,1.53587466666667
"95","2.8","s3_pcyl_3",0.138633333333333,0.0606277777777778,0.0780055555555556,0.371983333333333,0.0585555555555556,0.313427777777778,0.04245,0.0565833333333333,-0.0141333333333333,3.68505461111111,1.30699566666667
"96","2.19","s3_pcyl_4",0.250266666666667,0.0606277777777778,0.189638888888889,0.745066666666667,0.0585555555555556,0.686511111111111,0.0405833333333333,0.0565833333333333,-0.016,7.89809311111111,3.02064216666667
"97","3.13","s3_pdam_1",0.1129,0.0547333333333333,0.0581666666666667,0.3122,0.0528944444444444,0.259305555555556,0.0401666666666667,0.0509111111111111,-0.0107444444444444,3.04256838888889,0.8865205
"98","2.15","s3_pdam_2",0.0900333333333333,0.0606277777777778,0.0294055555555556,0.182533333333333,0.0585555555555556,0.123977777777778,0.0571666666666667,0.0565833333333333,0.000583333333333332,1.39195227777778,0.332872166666667
"99","3.15","s3_pdam_3",0.0758333333333333,0.0547333333333333,0.0211,0.164016666666667,0.0528944444444444,0.111122222222222,0.0384666666666667,0.0509111111111111,-0.0124444444444444,1.39089855555556,0.460172
"100","7.20","s3_prus_1",0.0803,0.181916666666667,-0.101616666666667,0.181966666666667,0.174394444444444,0.00757222222222222,0.037,0.165088888888889,-0.128088888888889,1.53366427777778,0.224682666666667
"101","7.12","s3_prus_3",0.0845333333333333,0.181916666666667,-0.0973833333333333,0.183833333333333,0.174394444444444,0.00943888888888889,0.0382166666666667,0.165088888888889,-0.126872222222222,1.53916311111111,0.304044666666667
"102","2.18","s3_stag_1",0.0649833333333333,0.0606277777777778,0.00435555555555555,0.118466666666667,0.0585555555555556,0.0599111111111111,0.04,0.0565833333333333,-0.0165833333333333,0.860930611111111,0.289559666666666
"103","3.18","s3_stag_2",0.0813666666666667,0.0547333333333333,0.0266333333333333,0.1817,0.0528944444444444,0.128805555555556,0.0371166666666667,0.0509111111111111,-0.0137944444444444,1.60404422222222,0.5775505
"104","2.3","s3_stag_3",0.0817166666666667,0.0606277777777778,0.0210888888888889,0.185533333333333,0.0585555555555556,0.126977777777778,0.0395333333333333,0.0565833333333333,-0.01705,1.62182861111111,0.510361666666667
"105","2.11","s3_ten_1",0.0823333333333333,0.0606277777777778,0.0217055555555556,0.19535,0.0585555555555556,0.136794444444444,0.0386833333333333,0.0565833333333333,-0.0179,1.74280994444444,0.511373666666667
