"","IMG","col","r","g","b","rgb.Pct","h","s","v","hsv.Pct"
"989","IMG_1461","#80D480",0.5,0.833333333333333,0.5,0,0.5,0.833333333333333,0.5,0
"990","IMG_1461","#DEBA9C",0.869623915139826,0.727933140469302,0.610350369656059,0.0778061224489796,0.833333333333333,0.833333333333333,0.5,0
"991","IMG_1461","#2B2BD4",0.166666666666667,0.166666666666667,0.833333333333333,0,0.0710789306294831,0.265945978976727,0.861517940509537,0.1875
"992","IMG_1461","#802BD4",0.5,0.166666666666667,0.833333333333333,0,0.5,0.166666666666667,0.833333333333333,0
"993","IMG_1461","#D42BD4",0.833333333333333,0.166666666666667,0.833333333333333,0,0.989229024943311,0.244263285024155,0.731372549019608,0.00255102040816327
"994","IMG_1461","#2B80D4",0.166666666666667,0.5,0.833333333333333,0,0.0604332107917408,0.435178221139347,0.751776960784314,0.244897959183673
"995","IMG_1461","#8080D4",0.5,0.5,0.833333333333333,0,0.5,0.5,0.833333333333333,0
"996","IMG_1461","#D480D4",0.833333333333333,0.5,0.833333333333333,0,0.833333333333333,0.5,0.833333333333333,0
"997","IMG_1461","#2BD4D4",0.166666666666667,0.833333333333333,0.833333333333333,0,0.166666666666667,0.833333333333333,0.833333333333333,0
"998","IMG_1461","#80D4D4",0.5,0.833333333333333,0.833333333333333,0,0.5,0.833333333333333,0.833333333333333,0
"999","IMG_1461","#F2D6BB",0.948340874811463,0.840874811463047,0.734238310708899,0.0663265306122449,0.833333333333333,0.833333333333333,0.833333333333333,0
"1000","IMG_1463","#2B2B2B",0.166666666666667,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,0.166666666666667,0
"1001","IMG_1463","#834C34",0.512851086380498,0.297138314785374,0.203550609432962,0.0204844290657439,0.5,0.166666666666667,0.166666666666667,0
"1002","IMG_1463","#D42B2B",0.833333333333333,0.166666666666667,0.166666666666667,0,0.833333333333333,0.166666666666667,0.166666666666667,0
"1003","IMG_1463","#2B802B",0.166666666666667,0.5,0.166666666666667,0,0.166666666666667,0.5,0.166666666666667,0
"1004","IMG_1463","#986841",0.596031088491735,0.406596441393459,0.255477965834221,0.0687889273356401,0.5,0.5,0.166666666666667,0
"1005","IMG_1463","#BA8149",0.730005941770648,0.506345811051693,0.288009506833036,0.0456747404844291,0.833333333333333,0.5,0.166666666666667,0
"1006","IMG_1463","#2BD42B",0.166666666666667,0.833333333333333,0.166666666666667,0,0.166666666666667,0.833333333333333,0.166666666666667,0
"1007","IMG_1463","#80D42B",0.5,0.833333333333333,0.166666666666667,0,0.5,0.833333333333333,0.166666666666667,0
"1008","IMG_1463","#D4D42B",0.833333333333333,0.833333333333333,0.166666666666667,0,0.833333333333333,0.833333333333333,0.166666666666667,0
"1009","IMG_1463","#2B2B80",0.166666666666667,0.166666666666667,0.5,0,0.0647085093889006,0.200238358596635,0.615464489137557,0.053840830449827
"1010","IMG_1463","#6E4E5D",0.431372549019608,0.305882352941176,0.365196078431373,0.00110726643598616,0.535459925876593,0.0464917524664189,0.589673202614379,0.0041522491349481
"1011","IMG_1463","#D42B80",0.833333333333333,0.166666666666667,0.5,0,0.908697700804317,0.153509320805443,0.584129490722463,0.0206228373702422
